# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
3.464519,4607,1468,-9072,82.123
3.468957,4608,1468,-9073,82.123
3.474686,4606,1468,-9074,82.123
3.479084,4605,1467,-9075,82.123
3.483506,4602,1466,-9075,82.123
3.489217,4600,1464,-9075,82.123
3.493721,4598,1462,-9077,82.123
3.499347,4597,1460,-9080,82.123
3.503788,4598,1457,-9083,82.123
3.509495,4600,1455,-9084,82.123
3.513971,4601,1455,-9084,82.123
3.518328,4603,1456,-9084,82.123
3.524086,4605,1458,-9084,82.123
3.528502,4607,1460,-9085,82.123
3.534171,4609,1463,-9087,82.123
3.538620,4609,1463,-9085,82.123
3.544329,4609,1464,-9083,82.123
3.548763,4608,1463,-9082,82.123
3.554473,4608,1462,-9080,82.123
